trading_date,open,high,low,close,volume
2026-04-14,619.5391066149297,627.909912109375,619.4192432257902,627.909912109375,49921100
2026-04-15,628.389443361703,637.1298380333551,627.5104045058445,636.7003173828125,50102400
2026-04-16,638.508341093032,641.4750515662109,634.5626649382287,639.7669067382812,42320600
2026-04-17,644.8813252169399,649.2864572780229,643.3629742993419,648.1376953125,53488900
2026-04-20,647.3285838511964,648.0478251654257,641.8146849601577,646.0799560546875,37138500
2026-04-21,647.6981578004061,649.4862317832127,641.5050128476822,643.6226806640625,39580500
2026-04-22,649.4363527672372,654.6106593494021,647.8081371457112,654.390869140625,37368400
2026-04-23,652.8325617169355,656.1988574654163,644.8114082493845,650.7048950195312,40099800
2026-04-24,657.7871447947734,663.7805584259092,655.8093378063087,663.1512451171875,45563100
2026-04-27,662.6718094811696,663.7006471456002,659.9647623025988,663.5008544921875,32717000
2026-04-28,656.6883250827437,658.9159186391063,653.0923012400261,656.8281860351562,34147900
2026-04-29,657.906975030037,660.9935487523345,655.8692364466933,660.84375,31724900
2026-04-30,664.6195670718752,668.165718724101,656.8381407338443,667.0069580078125,40622200
2026-05-01,668.425399726581,675.2279215792395,668.0658095505829,673.4099731445312,39172600
2026-05-04,673.9193717407993,675.9871067346722,668.165745937857,672.141357421875,34542000
2026-05-05,677.2157986999623,682.0205161358222,676.7662804889583,680.8617553710938,37101100
2026-05-06,687.0250065058129,695.1660231170968,685.7263848294704,695.0062255859375,38778500
2026-05-07,695.8153383268437,700.4701959320079,691.0106209986512,694.1771240234375,43779100
2026-05-08,699.1516368844667,710.44921875,698.7321150158692,710.44921875,44320400
2026-05-11,709.5801817559162,713.805579696499,708.1317613118729,712.5069580078125,36019100
2026-05-12,707.4425277497028,709.4003981235137,695.8752835015275,706.463623046875,45873000
2026-05-13,709.1806902070881,715.8633489513101,704.0563165931343,713.9254760742188,40012500
2026-05-14,713.8355094170396,721.2374091114184,713.4359241362712,718.9998168945312,33327500
2026-05-15,709.3604881552494,714.3450008365951,704.7754998097428,708.1517944335938,51792700
2026-05-18,710.7588622671137,711.2883097073819,698.0827906816122,705.1051025390625,49834500
2026-05-19,699.0418050981273,705.714465040699,694.4868131207006,700.7599487304688,46827500
2026-05-20,704.5157692199168,712.3671875,703.0174157954351,712.3671875,36779200
2026-05-21,708.2116871156971,716.3327671783537,705.9941534147096,713.7256469726562,36415400
2026-05-22,717.2817668085307,721.3273088449104,715.1640988544713,716.7523193359375,33118600
2026-05-26,725.1631283460116,730.3673702569255,723.3650554496121,729.4783935546875,34254700
2026-05-27,732.155448805963,732.515039000156,724.6436840304248,728.6492919921875,35148700
2026-05-28,728.9289290608506,735.7913827320126,725.6125662306399,734.79248046875,32840000
2026-05-29,737.0300569298091,740.815874477768,734.4428732975097,737.49951171875,37541700
2026-06-01,736.2309273283665,744.8315224447946,735.1820921097265,741.9246826171875,33890600
2026-06-02,741.5850600741305,745.6206032443648,738.4184960219842,745.3408813476562,30085200
2026-06-03,746.4896389980919,747.828194840854,740.1965670083828,743.39306640625,40270200
2026-06-04,734.6726235372454,742.6838392688934,731.815777671541,739.7969970703125,40782600
2026-06-05,729.2585667367451,730.8867822650427,703.5468328396532,704.2860107421875,99606600
2026-06-08,717.0220156925686,722.2363170978037,712.2872288217055,715.283935546875,47401500
2026-06-09,722.1863106332692,724.863361278284,685.6165148330579,707.052978515625,91932200
2026-06-10,700.8897497708573,710.4992458337158,692.1693523412803,692.9285278320312,65334300
2026-06-11,698.5223198057862,717.5813914617661,694.2370511794155,716.332763671875,71798900
2026-06-12,716.8222099862159,723.2152086039907,710.4992028084189,720.5481567382812,51168400
2026-06-15,737.2897407963812,743.9424640540115,736.5705604269921,743.1832885742188,46710200
2026-06-16,741.4351902855873,743.4029984406948,728.8390476265988,729.0587768554688,45348700
2026-06-17,734.38293083454,734.8723831709506,720.058646070882,721.7168579101562,51669300
2026-06-18,736.390778085872,741.005701773832,731.7059239216511,739.8070068359375,50154600
2026-06-22,742.02001953125,745.4500122070312,734.3900146484375,737.9500122070312,43518600
2026-06-23,715.739990234375,723.6099853515625,712.1099853515625,713.6500244140625,53354200
2026-06-24,715.3699951171875,719.9299926757812,704.4500122070312,710.6199951171875,52480400
2026-06-25,725.9000244140625,726.8300170898438,705.2999877929688,716.3800048828125,49668000
2026-06-26,707.1300048828125,715.5599975585938,702.8099975585938,706.52001953125,47081800
2026-06-29,713.989990234375,724.5800170898438,705.1699829101562,724.0800170898438,44939100
2026-06-30,724.1799926757812,737.6199951171875,723.9099731445312,736.4000244140625,42121800
2026-07-01,729.1900024414062,731.9199829101562,724.5999755859375,725.1699829101562,40803800
2026-07-02,725.5800170898438,730.8300170898438,707.5599975585938,712.5999755859375,50959800
2026-07-06,719.9299926757812,726.0800170898438,718.4500122070312,722.8200073242188,30220400
2026-07-07,714.1699829101562,716.3499755859375,704.9000244140625,709.4299926757812,42483100
2026-07-08,704.9500122070312,712.260009765625,700.9099731445312,711.4400024414062,35603200
2026-07-09,718.3300170898438,724.22998046875,715.1300048828125,723.280029296875,33654700
2026-07-10,720.7000122070312,726.3900146484375,717.0,725.510009765625,26415900
2026-07-13,717.719970703125,718.739990234375,710.0800170898438,711.739990234375,36552400
2026-07-14,720.219970703125,722.2899780273438,714.3400268554688,719.6900024414062,29448100
2026-07-15,723.8499755859375,724.3599853515625,710.22998046875,717.739990234375,32627600
2026-07-16,712.010009765625,713.5999755859375,702.6099853515625,705.9400024414062,39402000
2026-07-17,691.6500244140625,702.2999877929688,686.760009765625,695.3300170898438,54109300
2026-07-20,702.1599731445312,705.7999877929688,695.510009765625,696.0599975585938,29687600
2026-07-21,706.5700073242188,710.0499877929688,702.7999877929688,708.969970703125,33728300
2026-07-22,703.6199951171875,709.6500244140625,703.6199951171875,705.3499755859375,23692200
2026-07-23,694.6699829101562,698.6599731445312,687.7899780273438,691.9600219726562,44028600
2026-07-24,690.25,692.6300048828125,682.47998046875,684.22998046875,39636030
